parameter_id,M-G-P_007_001_008
gene_symbol,Slc30a4
analysis_id,ps65944kb94x0em
gene_accession_id,MGI:1345282
mouse_life_stage,Early adult
mouse_strain,C57BL
parameter_name,Periphery - Permanence Time
pvalue,0.05083192
