parameter_id,IMPC_CBC_008_001
gene_symbol,Trp53i11
pvalue,0.4149975
parameter_name,Total bilirubin
mouse_life_stage,Early adult
analysis_id,6ckbh68i9oa0m2v
mouse_strain,C57BL
gene_accession_id,MGI:2670995
