parameter_id,ESLIM_007_001_012
mouse_strain,C57BL
mouse_life_stage,Late adult
parameter_name,Centre permanence time
gene_symbol,Frmpd1
gene_accession_id,MGI:2446274
analysis_id,4d0r5zf33tbx0k8
pvalue,1.134033
