gene_accession_id,MGI:2442483
gene_symbol,Usp37
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,MGP_MLN_071_001
pvalue,0.8847098
parameter_name,Resting Treg cells - % of CD45+
analysis_id,05b5diql67d136j
