mouse_life_stage,Early adult
gene_symbol,Serinc3
parameter_name,Vibrissae - appearance
analysis_id,4a93pw61v2n1405
mouse_strain,C57BL
gene_accession_id,MGI:1349457
parameter_id,HMGULA_DYS_024_001
pvalue,0.1813075
