parameter_id,MGP_IMM_033_001
gene_accession_id,MGI:1923959
parameter_name,Total NK cells - % of CD45+
mouse_life_stage,Early adult
gene_symbol,Arpc2
mouse_strain,C57BL
pvalue,0.7432823
analysis_id,b6d289bo6i83t4s
