parameter_id,IMPC_XRY_002_001
mouse_life_stage,Early adult
pvalue,0.2525539
gene_symbol,Maco1
mouse_strain,C57BL
gene_accession_id,MGI:1913396
parameter_name,Zygomatic bone
analysis_id,py6w95134vyv7sq
