parameter_id,MGP_PBI_035_001
mouse_life_stage,Early adult
parameter_name,IgD+ mature B cell number
pvalue,0.1537145
gene_accession_id,MGI:1914944
gene_symbol,Ift74
mouse_strain,C57BL
analysis_id,14m7645703ep0t1
