pvalue,0.6275103
analysis_id,9609gh5o57dmun9
parameter_name,Bone Mineral Density (excluding skull)
gene_symbol,Rab13
mouse_life_stage,Early adult
gene_accession_id,MGI:1927232
parameter_id,M-G-P_005_001_004
mouse_strain,C57BL
