parameter_id,MGP_PBI_019_001
gene_symbol,Dmap1
analysis_id,q5c8kd7g6t63il8
pvalue,0.4398198
mouse_strain,C57BL
parameter_name,Neutrophil percentage
mouse_life_stage,E9.5
gene_accession_id,MGI:1913483
