parameter_id,IMPC_EYE_013_001
gene_symbol,Maco1
analysis_id,ql9q68615261499
pvalue,0.9549694
mouse_life_stage,Early adult
gene_accession_id,MGI:1913396
parameter_name,Pupil Dilation
mouse_strain,C57BL
