gene_accession_id,MGI:109128
gene_symbol,Hnf4a
mouse_strain,C57BL
mouse_life_stage,Late adult
parameter_id,IMPC_OFD_021_001
pvalue,0.06005901
parameter_name,Number of rears - total
analysis_id,7hv416g67n5vxoz
