parameter_id,ESLIM_016_001_002
mouse_life_stage,Early adult
analysis_id,1f0ahu8h9zk9odx
pvalue,0.4619725
mouse_strain,C57BL
gene_symbol,Kif24
gene_accession_id,MGI:1918345
parameter_name,Red blood cell count
