parameter_id,MGP_IMM_070_001
mouse_strain,C57BL
analysis_id,u7672wt8558aq81
pvalue,0.8795459
gene_symbol,Dnaaf9
mouse_life_stage,Early adult
gene_accession_id,MGI:1923029
parameter_name,Total ab T cells - % of CD45+
