parameter_id,MGP_PBI_031_001
gene_accession_id,MGI:2385156
analysis_id,yf6pa27ikyy02cx
mouse_strain,C56BL
mouse_life_stage,Early adult
pvalue,0.5604031
parameter_name,KLRG1+ mature NK cell number
gene_symbol,Sdcbp2
