gene_symbol,Slc45a3
gene_accession_id,MGI:1922082
analysis_id,c3evl104c20xqh3
mouse_life_stage,Early adult
mouse_strain,C57BL
parameter_name,Snout size
parameter_id,MGP_CSD_067_001
pvalue,0.08379382
