parameter_id,IMPC_IMM_004_001
analysis_id,0roa768qmr98xt8
pvalue,0.4551316
parameter_name,NKT cells (panel A)
mouse_life_stage,Early adult
gene_accession_id,MGI:2651854
mouse_strain,C57BL
gene_symbol,Atg4c
