parameter_name,Effector CD8+ T cells - % of CD8+
analysis_id,r67umv5l50o2lb5
mouse_strain,C57BL
parameter_id,MGP_IMM_014_001
pvalue,0.1768088
gene_symbol,Sprr1b
mouse_life_stage,Early adult
gene_accession_id,MGI:106659
