parameter_id,MGP_MLN_032_001
gene_accession_id,MGI:88071
mouse_strain,C57BL
gene_symbol,Arnt
analysis_id,0vzz5ag0k8e6cp3
pvalue,0.9243781
mouse_life_stage,Early adult
parameter_name,Effector NK cells - % of NK cells
