parameter_id,IMPC_HEM_006_001
gene_symbol,Ints7
mouse_life_stage,E9.5
analysis_id,s6uj08opo7sky5u
parameter_name,Mean corpuscular hemoglobin
gene_accession_id,MGI:1924315
mouse_strain,C57BL
pvalue,0.4094381
