parameter_id,IMPC_XRY_027_001
gene_symbol,Trim46
pvalue,0.9733766
gene_accession_id,MGI:2673000
mouse_strain,C57BL
analysis_id,5nqg84p1zq57kva
parameter_name,Joints
mouse_life_stage,Early adult
