parameter_id,M-G-P_005_001_001
analysis_id,57h29tq8x33704j
Mouse_strain,C57BL
pvalue,0.3457335
Gene_symbol,Exd1
Gene_accession_id,MGI:3045306
Parameter_name,Weight
mouse_life_stage,Early adult
