mouse_life_stage,Late adult
gene_symbol,Snap23
analysis_id,9pjjoq64n16yu5s
parameter_id,IMPC_ECG_006_001
pvalue,0.7155363
mouse_strain,C57BL
gene_accession_id,MGI:109356
parameter_name,PR
