mouse_life_stage,Middle aged adult
gene_symbol,Lpgat1
pvalue,0.2192447
parameter_name,Tibia
mouse_strain,C57BL
gene_accession_id,MGI:2446186
analysis_id,s17s0iqh5mje9oi
parameter_id,IMPC_XRY_025_001
