parameter_id,MGP_PBI_031_001
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_name,KLRG1+ mature NK cell number
gene_symbol,Rab22a
analysis_id,y5xkp27h048qo1o
pvalue,0.5775495
gene_accession_id,MGI:105072
