parameter_id,MGP_MLN_021_001
mouse_strain,C57BL
pvalue,0.294398
analysis_id,y3m50x5100i337k
gene_accession_id,MGI:1336200
parameter_name,KLRG1+ gd T cells - % of gd T cells
mouse_life_stage,Early adult
gene_symbol,Hpca
