parameter_id,MGP_PBI_004_001
parameter_name,CD8+ alpha beta T cell percentage
gene_accession_id,MGI:1921493
pvalue,0.5061744
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_symbol,Slx4ip
analysis_id,683lqsu8n03kbe4
