parameter_id,IMPC_IMM_069_001
parameter_name,Transitional B Cells (CD21/35 low)
gene_accession_id,MGI:1916846
mouse_life_stage,Early adult
gene_symbol,Ap5s1
pvalue,0.9585834
mouse_strain,C57BL
analysis_id,8a2ms7if22ujlcv
