mouse_life_stage,Early adult
pvalue,0.3784569
analysis_id,t380e55gah29ynu
parameter_id,MGP_IMM_015_001
mouse_strain,C57BL
parameter_name,Resting CD8+ T cells - % of CD8+
gene_accession_id,MGI:3046938
gene_symbol,Hrnr
