mouse_life_stage,Early adult
parameter_name,Naive CD8+ T cells - % of CD8+
mouse_strain,C57BL
gene_accession_id,MGI:104848
analysis_id,5j60i9i9e5u9k26
parameter_id,MGP_MLN_015_001
pvalue,0.7676524
gene_symbol,Inpp1
