mouse_life_stage,E12.5
gene_accession_id,MGI:2444554
parameter_id,IMPC_IMM_050_001
analysis_id,6hp77519j5w9r69
pvalue,0.4754983
mouse_strain,C57BL
gene_symbol,Mapkap1
parameter_name,Neutrophils
