parameter_id,IMPC_XRY_018_001
parameter_name,Shape of vertebrae
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_accession_id,MGI:99605
gene_symbol,Cntfr
pvalue,0.891302
analysis_id,8bkz600094nd388
