parameter_id,IMPC_CBC_020_001
mouse_strain,C57BL
analysis_id,5twj6lz31j4h042
mouse_life_stage,E15.5
pvalue,0.3324692
parameter_name,Fructosamine
gene_symbol,Mapkap1
gene_accession_id,MGI:2444554
