parameter_id,HRWLLA_OFD_011_001
parameter_name,Periphery resting time
mouse_strain,C57BL
analysis_id,1xjmbraip17exb3
gene_symbol,Wars2
gene_accession_id,MGI:1917810
pvalue,0.1634356
mouse_life_stage,E9.5
