pvalue,0.506335
mouse_life_stage,Early adult
gene_symbol,Usp37
gene_accession_id,MGI:2442483
parameter_name,CD11b-low cDC - % of CD45+
analysis_id,490u140c4q1262q
mouse_strain,C57BL
parameter_id,MGP_IMM_130_001
