mouse_strain,C57BL
analysis_id,jwv40y6o4y6f4v9
gene_symbol,Ahcy
gene_accession_id,MGI:87968
parameter_name,Chloride
pvalue,0.7998339
mouse_life_stage,E9.5
parameter_id,IMPC_CBC_003_001
