mouse_life_stage,Late adult
gene_accession_id,MGI:2140475
pvalue,0.8740576
analysis_id,5889t72c89u6e61
mouse_strain,C57BL
parameter_id,IMPC_XRY_033_001
gene_symbol,AU040320
parameter_name,Tibia length
