mouse_life_stage,E12.5
analysis_id,8t124199850tz62
gene_accession_id,MGI:97838
pvalue,0.954593
parameter_name,CD8+ alpha beta T cell percentage
gene_symbol,Eprs1
mouse_strain,C57BL
parameter_id,MGP_PBI_004_001
