parameter_id,M-G-P_012_001_005
gene_symbol,Dnajc5b
gene_accession_id,MGI:1913576
mouse_strain,C57BL
analysis_id,4071o1871214adh
parameter_name,Body Weight
pvalue,0.8124153
mouse_life_stage,Early adult
