parameter_id,M-G-P_026_001_004
gene_accession_id,MGI:1920344
gene_symbol,Sgip1
mouse_strain,C57BL
parameter_name,Coat colouration
analysis_id,o91i78zd297610c
mouse_life_stage,Early adult
pvalue,0.2179792
