parameter_id,IMPC_HEM_003_001
gene_symbol,Tbl1xr1
mouse_life_stage,Late adult
gene_accession_id,MGI:2441730
parameter_name,Hemoglobin
analysis_id,3q53k32ijy035l9
pvalue,0.7330281
mouse_strain,C57BL
