parameter_id,M-G-P_014_001_001
mouse_strain,C57BL
gene_accession_id,MGI:1915087
pvalue,0.477775
gene_symbol,Tiprl
analysis_id,g119dg7067kq3je
parameter_name,Eye
mouse_life_stage,E9.5
