mouse_life_stage,Late adult
mouse_strain,C57BL
pvalue,0.07458488
analysis_id,5424n306x56z946
parameter_id,MGP_MLN_001_001
parameter_name,Total T cells - % of CD45+
gene_accession_id,MGI:1345282
gene_symbol,Slc30a4
