pvalue,0.2012273
parameter_name,Lymphocyte differential count
analysis_id,818evzs135f11lw
mouse_life_stage,Early adult
gene_symbol,Ubxn11
mouse_strain,C57BL
parameter_id,IMPC_HEM_031_001
gene_accession_id,MGI:1914836
