mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_name,Alkaline phosphatase
gene_symbol,Arpc5l
pvalue,0.865209
parameter_id,IMPC_CBC_014_001
analysis_id,v8h91xi954rwg2b
gene_accession_id,MGI:1921442
