mouse_life_stage,Early adult
gene_symbol,Galk2
pvalue,0.9557333
gene_accession_id,MGI:1917226
mouse_strain,C57BL
parameter_id,MGP_PBI_004_001
parameter_name,CD8+ alpha beta T cell percentage
analysis_id,45x02jft438pxej
