parameter_id,IMPC_IMM_046_001
gene_symbol,Inpp1
mouse_life_stage,Early adult
gene_accession_id,MGI:104848
parameter_name,DN CD44+CD62L- NKT cells
mouse_strain,129SV
pvalue,0.6028558
analysis_id,07g54vuyzdw6x3b
