mouse_life_stage,Late adult
mouse_strain,C57BL
pvalue,0.7328148
parameter_name,Total T cell percentage
parameter_id,MGP_PBI_001_001
gene_accession_id,MGI:1917604
gene_symbol,Secisbp2l
analysis_id,285k7a162ua831x
