gene_accession_id,MGI:2673000
gene_symbol,Trim46
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,JAXLA_DXA_003_001
pvalue,0.8678575
parameter_name,Lean mass
analysis_id,7a0gya629tv8s0l
