parameter_id,M-G-P_005_001_001
mouse_strain,C57BL
gene_symbol,Golm2
parameter_name,Weight
pvalue,0.6491794
analysis_id,ymn77f77p66859z
mouse_life_stage,Early adult
gene_accession_id,MGI:2443129
