mouse_life_stage,Middle aged adult
gene_accession_id,MGI:2446186
analysis_id,4yq41w0257hv214
pvalue,0.9551005
gene_symbol,Lpgat1
parameter_id,IMPC_ABR_008_001
parameter_name,18kHz-evoked ABR Threshold
mouse_strain,C57BL
