parameter_id,MGP_MLN_032_001
parameter_name,Effector NK cells - % of NK cells
mouse_strain,C57BL
gene_symbol,Amigo1
analysis_id,1a248l9o6022326
mouse_life_stage,Early adult
pvalue,0.6081042
gene_accession_id,MGI:2653612
