parameter_id,IMPC_CSD_029_001
mouse_life_stage,Early adult
parameter_name,Activity (body position)
mouse_strain,C57BL
gene_accession_id,MGI:107566
pvalue,0.3071547
analysis_id,t69vjlf2717e1ee
gene_symbol,KIFAP3
