parameter_id,IMPC_CSD_011_001
mouse_strain,C57BL
parameter_name,Coat - hair distribution - back
mouse_life_stage,E9.5
gene_accession_id,MGI:1914515
pvalue,0.7399843
analysis_id,r17598eekco25vt
gene_symbol,Slc39a10
