parameter_id,IMPC_EYE_009_001
gene_accession_id,MGI:95576
parameter_name,Corneal vascularization
mouse_life_stage,Early adult
gene_symbol,Fpgs
pvalue,0.2029175
mouse_strain,C57BL
analysis_id,5dw101h0wp85482
