mouse_life_stage,Middle aged adult
analysis_id,ds0yx5h6ibt402g
mouse_strain,C57BL
gene_symbol,Lpgat1
parameter_name,Iron
parameter_id,IMPC_CBC_011_001
pvalue,0.103744
gene_accession_id,MGI:2446186
