mouse_strain,129SV
gene_symbol,Cds2
parameter_name,Light side time spent
analysis_id,ae48l3gi92i327s
gene_accession_id,MGI:1332236
parameter_id,JAX_LDT_002_001
pvalue,0.9331247
mouse_life_stage,Early adult
