mouse_strain,C57BL
gene_symbol,Tiprl
mouse_life_stage,E9.5
analysis_id,wej40vh7439b82h
parameter_id,IMPC_XRY_033_001
gene_accession_id,MGI:1915087
parameter_name,Tibia length
pvalue,0.2368462
