gene_symbol,Slc45a3
analysis_id,bw0zg098m857nar
parameter_id,MGP_PBI_014_001
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_accession_id,MGI:1922082
parameter_name,B cell percentage
pvalue,0.9466115
