mouse_life_stage,Early adult
parameter_name,Glucose response AUC
gene_symbol,Mecom
parameter_id,ESLIM_004_001_701
gene_accession_id,MGI:95457
analysis_id,3k84m93672143rw
pvalue,0.9942337
mouse_strain,C3H
