mouse_life_stage,E15.5
parameter_name,Red blood cell count
gene_accession_id,MGI:99501
mouse_strain,C57BL
parameter_id,ESLIM_016_001_002
gene_symbol,Fgb
analysis_id,rnpvw1xaj039138
pvalue,0.05445838
