mouse_strain,C57BL
parameter_name,Effector CD8+ T cells - % of CD45+
parameter_id,MGP_MLN_074_001
mouse_life_stage,Early adult
analysis_id,cqb090ai5q388p6
pvalue,0.7766118
gene_accession_id,MGI:1914841
gene_symbol,Ubl4b
