parameter_id,IMPC_HEM_031_001
parameter_name,Lymphocyte differential count
gene_symbol,Frmpd1
pvalue,0.5102518
mouse_life_stage,Early adult
analysis_id,39tfvg174387bym
mouse_strain,C57BL
gene_accession_id,MGI:2446274
