parameter_id,IMPC_ECG_010_001
mouse_life_stage,Early adult
mouse_strain,C57BL
pvalue,0.1403644
gene_accession_id,MGI:103302
gene_symbol,Bmp7
analysis_id,8f5kzl327qf93jh
parameter_name,HRV
